ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158
Major Arterial,Scarborough,43.765731,-79.28104,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,126
Collector,Scarborough,43.793753,-79.17908,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Driver,40 to 59,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,134
Major Arterial,North York,43.711005,-79.399272,At Intersection,Other,Clear,Dusk,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,173
Major Arterial,North York,43.711005,-79.399272,At Intersection,Other,Clear,Dusk,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,173
Major Arterial,North York,43.711005,-79.399272,At Intersection,Other,Clear,Dusk,Dry,Non-Fatal Injury,Passenger,0 to 19,Major,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,173
Major Arterial,North York,43.781909,-79.366107,Other,No Control,Clear,Daylight,Dry,Fatal,Driver,20 to 39,Fatal,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,47
Major Arterial,North York,43.781909,-79.366107,Other,No Control,Clear,Daylight,Dry,Fatal,Driver,40 to 59,Minimal,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,47
Major Arterial,Etobicoke York,43.745127,-79.582996,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,Minimal,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,2
Major Arterial,Etobicoke York,43.745127,-79.582996,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,2
Major Arterial,Etobicoke York,43.745127,-79.582996,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,2
Major Arterial,Etobicoke York,43.745127,-79.582996,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,2
Major Arterial,Toronto and East York,43.676657,-79.415744,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,60 to 79,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,96
Major Arterial,Toronto and East York,43.64049,-79.392963,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,165
Major Arterial,Toronto and East York,43.64049,-79.392963,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,165
Major Arterial,Etobicoke York,43.737166,-79.565257,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Driver,40 to 59,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,3
Major Arterial,Etobicoke York,43.737166,-79.565257,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,3
Major Arterial,Etobicoke York,43.737166,-79.565257,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Passenger,40 to 59,Minimal,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,3
Major Arterial,Etobicoke York,43.737166,-79.565257,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Passenger,0 to 19,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,3
Minor Arterial,Scarborough,43.760802,-79.215762,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Passenger,40 to 59,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,141
Minor Arterial,Scarborough,43.760802,-79.215762,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian,over 79,Fatal,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,141
Minor Arterial,Scarborough,43.760802,-79.215762,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Driver,20 to 39,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,141
Minor Arterial,Scarborough,43.760802,-79.215762,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Passenger,20 to 39,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,141
Collector,Etobicoke York,43.756503,-79.551357,Non Intersection,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Driver,20 to 39,Major,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,21
Major Arterial,Toronto and East York,43.676657,-79.415744,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,96
Major Arterial,Etobicoke York,43.728068,-79.574611,At Intersection,Traffic Signal,Clear,Dawn,Dry,Non-Fatal Injury,Driver,40 to 59,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,4
Major Arterial,Etobicoke York,43.728068,-79.574611,At Intersection,Traffic Signal,Clear,Dawn,Dry,Non-Fatal Injury,Cyclist,60 to 79,Major,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,4
Major Arterial,Toronto and East York,43.65375,-79.393817,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,40 to 59,Major,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,78
Major Arterial,Toronto and East York,43.65375,-79.393817,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 79,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,78
Other,North York,43.742961,-79.33224,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,149
Other,North York,43.742961,-79.33224,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,149
Major Arterial,Scarborough,43.794589,-79.234897,At Intersection,Other,Not Clear,Daylight,Wet,Non-Fatal Injury,Driver,40 to 59,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,146
Major Arterial,Scarborough,43.794589,-79.234897,At Intersection,Other,Not Clear,Daylight,Wet,Non-Fatal Injury,Driver,20 to 39,Major,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,146
Major Arterial,Scarborough,43.794589,-79.234897,At Intersection,Other,Not Clear,Daylight,Wet,Non-Fatal Injury,Passenger,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,146
Major Arterial,Scarborough,43.798484,-79.241008,At Intersection,Traffic Signal,Not Clear,Daylight,Wet,Non-Fatal Injury,Driver,unknown,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,145
Major Arterial,North York,43.741427,-79.314204,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,43
Major Arterial,North York,43.741427,-79.314204,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,43
Major Arterial,Toronto and East York,43.652083,-79.404804,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,60 to 79,Major,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,78
Major Arterial,Toronto and East York,43.652083,-79.404804,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,78
Major Arterial,North York,43.72465,-79.302608,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Pedestrian,60 to 79,Major,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,120
Major Arterial,North York,43.72465,-79.302608,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Driver,40 to 59,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,120
Major Arterial,Toronto and East York,43.652369,-79.379222,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,60 to 79,Major,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,168
Major Arterial,Toronto and East York,43.652369,-79.379222,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,168
Major Arterial,North York,43.760642,-79.410709,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,153
Major Arterial,North York,43.760642,-79.410709,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,153
Major Arterial,North York,43.760642,-79.410709,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,40 to 59,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,153
Major Arterial,North York,43.760642,-79.410709,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 39,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,153
Major Arterial,North York,43.760642,-79.410709,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,0 to 19,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,153
Major Arterial,North York,43.760642,-79.410709,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,0 to 19,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,153
Major Arterial,Toronto and East York,43.665332,-79.464519,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,40 to 59,Minimal,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,90
Major Arterial,Toronto and East York,43.665332,-79.464519,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,60 to 79,Major,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,90
Major Arterial,Toronto and East York,43.773787,-79.442966,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,60 to 79,Major,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,37
Major Arterial,Toronto and East York,43.773787,-79.442966,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,37
Major Arterial,Toronto and East York,43.773787,-79.442966,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 79,Major,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,37
Major Arterial,Toronto and East York,43.773787,-79.442966,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,37
Major Arterial,Etobicoke York,43.68389,-79.511417,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,0 to 19,Minor,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,9
Major Arterial,Etobicoke York,43.68389,-79.511417,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,0 to 19,Minor,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,9
Major Arterial,Etobicoke York,43.68389,-79.511417,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Minor,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,9
Major Arterial,Etobicoke York,43.68389,-79.511417,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,9
Major Arterial,Etobicoke York,43.68389,-79.511417,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,Major,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,9
Major Arterial,Toronto and East York,43.689715,-79.447826,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,Major,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,109
Major Arterial,Toronto and East York,43.689715,-79.447826,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,Minor,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,109
Major Arterial,Toronto and East York,43.689715,-79.447826,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Major,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,109
Local,Etobicoke York,43.688647,-79.454875,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,20 to 39,Major,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,109
Local,Etobicoke York,43.688647,-79.454875,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,109
Local,North York,43.723311,-79.490886,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Minimal,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,154
Local,North York,43.723311,-79.490886,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,40 to 59,Major,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,154
Local,North York,43.723311,-79.490886,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,unknown,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,154
Local,Etobicoke York,43.601058,-79.507938,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,40 to 59,Major,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,18
Local,Etobicoke York,43.601058,-79.507938,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,40 to 59,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,18
Collector,Etobicoke York,43.709212,-79.532375,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,Major,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,23
Collector,Etobicoke York,43.709212,-79.532375,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Minimal,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,23
Major Arterial,Toronto and East York,43.656199,-79.433948,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 79,Major,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,83
Major Arterial,Etobicoke York,43.771422,-79.540614,At Intersection,Traffic Signal,Not Clear,Dark,Wet,Non-Fatal Injury,Passenger,0 to 19,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,21
Major Arterial,North York,43.718589,-79.350383,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Driver,over 79,Fatal,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,42
Major Arterial,North York,43.718589,-79.350383,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Driver,20 to 39,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,42
Major Arterial,North York,43.718589,-79.350383,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Other,unknown,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,42
Major Arterial,Toronto and East York,43.650599,-79.387477,At Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Driver,40 to 59,Major,No,No,No,Yes,No,No,No,No,No,No,No,No,No,164
Local,Toronto and East York,43.642554,-79.340259,Non Intersection,No Control,Clear,Dark,Wet,Non-Fatal Injury,Driver,20 to 39,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,70
Local,Toronto and East York,43.642554,-79.340259,Non Intersection,No Control,Clear,Dark,Wet,Non-Fatal Injury,Passenger,20 to 39,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,70
Local,Toronto and East York,43.642554,-79.340259,Non Intersection,No Control,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,70
Major Arterial,Toronto and East York,43.684451,-79.318187,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,64
Major Arterial,Toronto and East York,43.684451,-79.318187,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,Minor,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,64
Major Arterial,Toronto and East York,43.684451,-79.318187,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,64
Major Arterial,Toronto and East York,43.684451,-79.318187,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,64
Major Arterial,Toronto and East York,43.684451,-79.318187,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,64
Major Arterial,Toronto and East York,43.684451,-79.318187,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Major,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,64
Major Arterial,Toronto and East York,43.652201,-79.401103,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,78
Major Arterial,Toronto and East York,43.652201,-79.401103,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,60 to 79,Minor,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,78
Major Arterial,Toronto and East York,43.652201,-79.401103,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 39,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,78
Major Arterial,Toronto and East York,43.652201,-79.401103,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,60 to 79,Major,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,78
Minor Arterial,Etobicoke York,43.687316,-79.549732,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,40 to 59,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,7
Minor Arterial,Etobicoke York,43.687316,-79.549732,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,Minor,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,7
Minor Arterial,Etobicoke York,43.687316,-79.549732,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,7
Minor Arterial,Etobicoke York,43.687316,-79.549732,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,7
Minor Arterial,Etobicoke York,43.687316,-79.549732,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,7
Major Arterial,Toronto and East York,43.699412,-79.321353,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,58
Major Arterial,Toronto and East York,43.699412,-79.321353,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,over 79,Major,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,58
Major Arterial,North York,43.781569,-79.494472,At Intersection,Traffic Signal,Clear,Dawn,Dry,Non-Fatal Injury,Driver,unknown,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,27
Major Arterial,North York,43.781569,-79.494472,At Intersection,Traffic Signal,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,27
Major Arterial,Toronto and East York,43.666831,-79.402667,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,79
Major Arterial,Toronto and East York,43.666831,-79.402667,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,Major,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,79
Major Arterial,Toronto and East York,43.666831,-79.402667,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,79
Local,North York,43.72,-79.500263,Non Intersection,No Control,Not Clear,Dark,Wet,Non-Fatal Injury,Driver,0 to 19,Major,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,154
Local,Toronto and East York,43.695166,-79.425861,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,unknown,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,106
Local,Toronto and East York,43.695166,-79.425861,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,106
Major Arterial,North York,43.754775,-79.517047,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 79,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,25
Major Arterial,North York,43.754775,-79.517047,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,25
Major Arterial,Etobicoke York,43.618323,-79.511287,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,40 to 59,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,160
Minor Arterial,Etobicoke York,43.701152,-79.520068,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Minimal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,113
Major Arterial,Etobicoke York,43.618323,-79.511287,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 39,Minimal,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,160
Major Arterial,Etobicoke York,43.618323,-79.511287,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,over 79,Major,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,160
Major Arterial,Etobicoke York,43.618323,-79.511287,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,40 to 59,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,160
Major Arterial,Etobicoke York,43.618323,-79.511287,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,160
Major Arterial,Scarborough,43.764628,-79.192264,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,136
Major Arterial,Scarborough,43.764628,-79.192264,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,20 to 39,Major,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,136
Major Arterial,Etobicoke York,43.691519,-79.570796,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,Minimal,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,1
Major Arterial,Etobicoke York,43.691519,-79.570796,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 59,Major,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,1
Major Arterial,North York,43.785807,-79.417026,Other,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,unknown,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,50
Major Arterial,North York,43.785807,-79.417026,Other,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 39,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,50
Major Arterial,North York,43.785807,-79.417026,Other,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,20 to 39,Minor,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,50
Major Arterial,North York,43.785807,-79.417026,Other,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,0 to 19,Minor,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,50
Major Arterial,North York,43.785807,-79.417026,Other,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,40 to 59,Major,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,50
